#version,serial,flight,call,time,rssi,lqi,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10988, 1,KM4LKS,   130.76, -46,   8,    1.01, 100599.00,   60.61,   -0.59,   -0.17, 27.7, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,   0.12,   0.12,  -0.24,   0.03,  -0.41,   0.02,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235887,-122.3484742,   153.0, 2023,  6,  3, 22, 56, 14,       15,       31,  26,  61,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 37,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 31,  0, 24,  0,  0,  0
6, 10988, 1,KM4LKS,   131.61, -45,   5,    1.01, 100599.00,   60.61,   -0.59,   -0.17, 27.7, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,   0.12,   0.12,  -0.24,   0.03,  -0.41,   0.02,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235868,-122.3484731,   152.0, 2023,  6,  3, 22, 56, 15,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 37,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   131.61, -45,   5,    1.01, 100599.00,   60.61,   -0.59,   -0.17, 27.7, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,   0.12,   0.12,  -0.24,   0.03,  -0.41,   0.02,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235868,-122.3484731,   152.0, 2023,  6,  3, 22, 56, 15,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 37,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   131.81, -46,   6,   -1.51, 100599.00,   60.61,   -0.59,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.86,   0.44,   0.03,   0.24,   0.18,  -0.06,   0.03,  -0.41,   0.01,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235868,-122.3484731,   152.0, 2023,  6,  3, 22, 56, 15,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 37,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   131.83, -45,   6,   -1.51, 100599.00,   60.61,   -0.59,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.86,   0.44,   0.03,   0.24,   0.18,  -0.06,   0.03,  -0.41,   0.01,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235868,-122.3484731,   152.0, 2023,  6,  3, 22, 56, 15,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 37,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   132.61, -46,   7,   -1.51, 100599.00,   60.61,   -0.59,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.86,   0.44,   0.03,   0.24,   0.18,  -0.06,   0.03,  -0.41,   0.01,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235863,-122.3484725,   152.0, 2023,  6,  3, 22, 56, 16,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   132.61, -46,   6,   -1.51, 100599.00,   60.61,   -0.59,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.86,   0.44,   0.03,   0.24,   0.18,  -0.06,   0.03,  -0.41,   0.01,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235863,-122.3484725,   152.0, 2023,  6,  3, 22, 56, 16,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   132.81, -45,   5,   -0.00, 100608.00,   59.86,   -1.34,    0.22, 27.8, 0.00, 0.00, 4.07,   9.86,   0.41,   0.06,   0.06,   0.00,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235863,-122.3484725,   152.0, 2023,  6,  3, 22, 56, 16,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   132.84, -45,   7,   -0.00, 100608.00,   59.86,   -1.34,    0.22, 27.8, 0.00, 0.00, 4.07,   9.86,   0.41,   0.06,   0.06,   0.00,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235863,-122.3484725,   152.0, 2023,  6,  3, 22, 56, 16,       15,       30,  26,  60,   3.0,   1.5,   2.5,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   133.61, -46,   7,   -0.00, 100608.00,   59.86,   -1.34,    0.22, 27.8, 0.00, 0.00, 4.07,   9.86,   0.41,   0.06,   0.06,   0.00,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235828,-122.3484735,   151.0, 2023,  6,  3, 22, 56, 17,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 37,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   133.61, -46,   7,   -0.00, 100608.00,   59.86,   -1.34,    0.22, 27.8, 0.00, 0.00, 4.07,   9.86,   0.41,   0.06,   0.06,   0.00,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235828,-122.3484735,   151.0, 2023,  6,  3, 22, 56, 17,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 37,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   133.82, -46,   6,   -0.50, 100598.00,   60.69,   -0.50,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.88,   0.37,   0.08,  -0.18,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235828,-122.3484735,   151.0, 2023,  6,  3, 22, 56, 17,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 37,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   133.85, -46,   7,   -0.50, 100598.00,   60.69,   -0.50,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.88,   0.37,   0.08,  -0.18,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235828,-122.3484735,   151.0, 2023,  6,  3, 22, 56, 17,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 37,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 31,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   134.61, -45,   7,   -0.50, 100598.00,   60.69,   -0.50,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.88,   0.37,   0.08,  -0.18,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235816,-122.3484736,   151.0, 2023,  6,  3, 22, 56, 18,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   134.61, -46,   7,   -0.50, 100598.00,   60.69,   -0.50,   -0.19, 27.8, 0.00, 0.00, 4.07,   9.88,   0.37,   0.08,  -0.18,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235816,-122.3484736,   151.0, 2023,  6,  3, 22, 56, 18,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   134.83, -46,   8,   -0.50, 100600.00,   60.53,   -0.67,   -0.62, 27.8, 0.00, 0.00, 4.07,   9.84,   0.42,   0.10,   0.00,   0.12,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235816,-122.3484736,   151.0, 2023,  6,  3, 22, 56, 18,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   134.86, -46,   8,   -0.50, 100600.00,   60.53,   -0.67,   -0.62, 27.8, 0.00, 0.00, 4.07,   9.84,   0.42,   0.10,   0.00,   0.12,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235816,-122.3484736,   151.0, 2023,  6,  3, 22, 56, 18,       15,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   135.61, -45,   5,   -0.50, 100600.00,   60.53,   -0.67,   -0.62, 27.8, 0.00, 0.00, 4.07,   9.84,   0.42,   0.10,   0.00,   0.12,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235800,-122.3484730,   151.0, 2023,  6,  3, 22, 56, 19,       14,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   135.61, -45,   8,   -0.50, 100600.00,   60.53,   -0.67,   -0.62, 27.8, 0.00, 0.00, 4.07,   9.84,   0.42,   0.10,   0.00,   0.12,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235800,-122.3484730,   151.0, 2023,  6,  3, 22, 56, 19,       14,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   135.61, -46,   5,   -0.50, 100600.00,   60.53,   -0.67,   -0.62, 27.8, 0.00, 0.00, 4.07,   9.84,   0.42,   0.10,   0.00,   0.12,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235800,-122.3484730,   151.0, 2023,  6,  3, 22, 56, 19,       14,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   135.84, -46,   7,   -0.50, 100615.00,   59.27,   -1.93,   -0.00, 27.8, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,  -0.06,   0.06,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235800,-122.3484730,   151.0, 2023,  6,  3, 22, 56, 19,       14,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   135.87, -46,   7,   -0.50, 100615.00,   59.27,   -1.93,   -0.00, 27.8, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,  -0.06,   0.06,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235800,-122.3484730,   151.0, 2023,  6,  3, 22, 56, 19,       14,       29,  27,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 25,  0,  0,  0
6, 10988, 1,KM4LKS,   136.61, -46,  10,   -0.50, 100615.00,   59.27,   -1.93,   -0.00, 27.8, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,  -0.06,   0.06,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235781,-122.3484718,   150.0, 2023,  6,  3, 22, 56, 20,       14,       28,  28,  59,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   136.61, -46,   7,   -0.50, 100615.00,   59.27,   -1.93,   -0.00, 27.8, 0.00, 0.00, 4.07,   9.85,   0.40,   0.09,  -0.06,   0.06,  -0.18,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235781,-122.3484718,   150.0, 2023,  6,  3, 22, 56, 20,       14,       28,  28,  59,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   136.85, -45,  12,   -1.01, 100611.00,   59.61,   -1.59,    0.44, 27.8, 0.00, 0.00, 4.07,   9.84,   0.40,   0.09,   0.12,  -0.31,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235781,-122.3484718,   150.0, 2023,  6,  3, 22, 56, 20,       14,       28,  28,  59,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   136.88, -45,   8,   -1.01, 100611.00,   59.61,   -1.59,    0.44, 27.8, 0.00, 0.00, 4.07,   9.84,   0.40,   0.09,   0.12,  -0.31,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235781,-122.3484718,   150.0, 2023,  6,  3, 22, 56, 20,       14,       28,  28,  59,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   137.61, -46,   8,   -1.01, 100611.00,   59.61,   -1.59,    0.44, 27.8, 0.00, 0.00, 4.07,   9.84,   0.40,   0.09,   0.12,  -0.31,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235761,-122.3484707,   150.0, 2023,  6,  3, 22, 56, 21,       14,       28,  29,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   137.61, -46,  10,   -1.01, 100611.00,   59.61,   -1.59,    0.44, 27.8, 0.00, 0.00, 4.07,   9.84,   0.40,   0.09,   0.12,  -0.31,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235761,-122.3484707,   150.0, 2023,  6,  3, 22, 56, 21,       14,       28,  29,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   137.86, -46,   8,    1.51, 100605.00,   60.11,   -1.09,    0.16, 27.8, 0.00, 0.00, 4.07,   9.81,   0.41,   0.09,   0.18,  -0.06,   0.24,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235761,-122.3484707,   150.0, 2023,  6,  3, 22, 56, 21,       14,       28,  29,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   137.89, -46,   7,    1.51, 100605.00,   60.11,   -1.09,    0.16, 27.8, 0.00, 0.00, 4.07,   9.81,   0.41,   0.09,   0.18,  -0.06,   0.24,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235761,-122.3484707,   150.0, 2023,  6,  3, 22, 56, 21,       14,       28,  29,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   138.61, -46,   7,    1.51, 100605.00,   60.11,   -1.09,    0.16, 27.8, 0.00, 0.00, 4.07,   9.81,   0.41,   0.09,   0.18,  -0.06,   0.24,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235732,-122.3484702,   150.0, 2023,  6,  3, 22, 56, 22,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   138.61, -46,   5,    1.51, 100605.00,   60.11,   -1.09,    0.16, 27.8, 0.00, 0.00, 4.07,   9.81,   0.41,   0.09,   0.18,  -0.06,   0.24,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235732,-122.3484702,   150.0, 2023,  6,  3, 22, 56, 22,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   138.87, -46,   6,    2.01, 100600.00,   60.53,   -0.67,   -0.12, 27.8, 0.00, 0.00, 4.07,   9.85,   0.38,   0.02,   0.12,   0.00,   0.06,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235732,-122.3484702,   150.0, 2023,  6,  3, 22, 56, 22,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   138.90, -46,   5,    2.01, 100600.00,   60.53,   -0.67,   -0.12, 27.8, 0.00, 0.00, 4.07,   9.85,   0.38,   0.02,   0.12,   0.00,   0.06,   0.03,  -0.40,   0.00,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235732,-122.3484702,   150.0, 2023,  6,  3, 22, 56, 22,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 30,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   139.61, -46,   5,    2.01, 100600.00,   60.53,   -0.67,   -0.12, 27.8, 0.00, 0.00, 4.07,   9.85,   0.38,   0.02,   0.12,   0.00,   0.06,   0.03,  -0.40,   0.00,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235720,-122.3484689,   150.0, 2023,  6,  3, 22, 56, 23,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   139.61, -46,   7,    2.01, 100600.00,   60.53,   -0.67,   -0.12, 27.8, 0.00, 0.00, 4.07,   9.85,   0.38,   0.02,   0.12,   0.00,   0.06,   0.03,  -0.40,   0.00,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235720,-122.3484689,   150.0, 2023,  6,  3, 22, 56, 23,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   139.88, -46,   6,    1.01, 100609.00,   59.77,   -1.42,    0.16, 27.8, 0.00, 0.00, 4.07,   9.86,   0.39,   0.03,   0.06,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.07, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235720,-122.3484689,   150.0, 2023,  6,  3, 22, 56, 23,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   139.91, -46,   6,    1.01, 100609.00,   59.77,   -1.42,    0.16, 27.8, 0.00, 0.00, 4.07,   9.86,   0.39,   0.03,   0.06,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235720,-122.3484689,   150.0, 2023,  6,  3, 22, 56, 23,       14,       28,  30,  60,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0, 36,  0,  0, 33,  0,  0,  0,  0, 31,  0,  0,  0, 30,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   140.61, -46,   8,    1.01, 100609.00,   59.77,   -1.42,    0.16, 27.8, 0.00, 0.00, 4.07,   9.86,   0.39,   0.03,   0.06,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235695,-122.3484684,   150.0, 2023,  6,  3, 22, 56, 24,       14,       28,  31,  61,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 29,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   140.61, -46,   6,    1.01, 100609.00,   59.77,   -1.42,    0.16, 27.8, 0.00, 0.00, 4.07,   9.86,   0.39,   0.03,   0.06,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235695,-122.3484684,   150.0, 2023,  6,  3, 22, 56, 24,       14,       28,  31,  61,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 29,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   140.61, -46,   7,    1.01, 100609.00,   59.77,   -1.42,    0.16, 27.8, 0.00, 0.00, 4.07,   9.86,   0.39,   0.03,   0.06,   0.12,   0.12,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235695,-122.3484684,   150.0, 2023,  6,  3, 22, 56, 24,       14,       28,  31,  61,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 29,  0, 26,  0,  0,  0
6, 10988, 1,KM4LKS,   140.89, -46,  13,    0.50, 100600.00,   60.53,   -0.67,    0.12, 27.8, 0.00, 0.00, 4.07,   9.84,   0.42,   0.02,   0.12,   0.00,   0.00,   0.03,  -0.40,   0.00,   2.00, 4.08, 0.00, 0.00, 0.00, 0.00, 1, 1,  5,  47.5235695,-122.3484684,   150.0, 2023,  6,  3, 22, 56, 24,       14,       28,  31,  61,   3.0,   1.5,   2.6,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0,  0, 36,  0,  0, 32,  0,  0,  0,  0, 30,  0,  0,  0, 29,  0, 26,  0,  0,  0
